tt0052995,Lazarillo di Tormes,El Lazarillo de Tormes,1959,1964-04-01,"Comedy, Drama",114,"Spain, Italy",Spanish,César Fernández Ardavín,"Anonymous, César Fernández Ardavín",Hesperia Films S.A.,"Marco Paoletti, Juanjo Menéndez, Carlos Casaravilla, Memmo Carotenuto, Antonio Molino Rojo, Margarita Lozano, Emilio Santiago, Pilar Sanclemente, Mary Paz Pondal, Ana Rivero, Juana Cáceres, Luis Roses, Victoria Rambla, Carmen Rodríguez, Ángeles Macua",Film based on an anonymous novel from the XVI century.,6.4,140,,,,,2.0,1.0
tt0052997,Un colpo da otto,The League of Gentlemen,1960,1960-10-21,"Comedy, Crime, Thriller",116,UK,English,Basil Dearden,"John Boland, Bryan Forbes",Allied Film Makers (AFM),"Jack Hawkins, Nigel Patrick, Roger Livesey, Richard Attenborough, Bryan Forbes, Kieron Moore, Terence Alexander, Norman Bird, Robert Coote, Melissa Stribling, Nanette Newman, Lydia Sherwood, Doris Hare, David Lodge, Patrick Wymark",A disgruntled veteran recruits a group of disgraced colleagues to perform a bank robbery with military precision.,7.3,3767,GBP 192000,,,,48.0,36.0
tt0052998,La leggenda di Tom Dooley,The Legend of Tom Dooley,1959,1960-09-09,"Drama, Western",79,USA,English,Ted Post,Stanley Shpetner,Columbia Pictures,"Michael Landon, Jo Morrow, Jack Hogan, Richard Rust, Dee Pollock, Ken Lynch, Howard Wright, Ralph Moody, John Cliff, Cheerio Meredith, Gary Hunley, Anthony Jochim, Jeff Morris",Tom Dooley and Country Boy are on the run after killing an enemy soldier not knowing the war is over. The Command refuses to give them some slack for making this tragic but honest mistake and sends a lawman after them.,6.2,177,,,,,13.0,3.0
tt0052999,Le legioni di Cleopatra,Le legioni di Cleopatra,1959,1959-11-27,"Adventure, Drama, Romance",100,"Italy, Spain, France","Italian, English",Vittorio Cottafavi,"Vittorio Cottafavi, Giorgio Cristallini",Alexandra Produzioni Cinematografiche,"Linda Cristal, Ettore Manni, Georges Marchal, Conrado San Martín, María Mahor, Alfredo Mayo, Daniela Rocca, Mino Doro, Andrea Aureli, Stefano Terra, Stefano Oppedisano, Salvatore Furnari, Rafael Durán, Juan Maján, Tomás Blanco","Roman Emperor Octavian rules the empire from Rome, and his rival Marc Antony has taken Egyptian queen Cleopatra as his lover and seized the eastern empire, ruling it from Alexandria. ...",5.6,212,,,,,9.0,3.0
tt0053001,Il villaggio più pazzo del mondo,Li'l Abner,1959,1960-06-02,"Comedy, Musical, Family",114,USA,English,Melvin Frank,"Melvin Frank, Al Capp",Paramount Pictures,"Peter Palmer, Leslie Parrish, Stubby Kaye, Howard St. John, Julie Newmar, Stella Stevens, Billie Hayes, Joe E. Marks, Bern Hoffman, Al Nesor, Robert Strauss, William Lanteau, Ted Thurston, Carmen Álvarez, Alan Carney","As Sadie Hawkins Day approaches, Daisy Mae hopes to win the hand of Li'l Abner by catching him in the traditional race.",6.8,1226,,,,,54.0,14.0
tt0053002,Relazioni pericolose,Les liaisons dangereuses,1959,1962-11-28,"Drama, Romance",106,"France, Italy",French,Roger Vadim,"Claude Brulé, Choderlos de Laclos",Les Films Marceau-Cocinor,"Jeanne Moreau, Gérard Philipe, Annette Stroyberg, Madeleine Lambert, Jeanne Valérie, Nicolas Vogel, Boris Vian, Gillian Hills, Paquita Thomas, Jean-Louis Trintignant, Simone Renant","Juliette Merteuil and Valmont is a sophisticated couple, always looking for fun and excitement. Both have sexual affairs with others and share their experiences with one another. But there ...",6.9,1210,,,,,16.0,12.0
tt0053003,Il diavolo nello specchio,Libel,1959,1960-05-06,"Drama, Mystery",100,"UK, USA","English, German, French",Anthony Asquith,"Anatole de Grunwald, Karl Tunberg",De Grunwald Productions,"Dirk Bogarde, Olivia de Havilland, Paul Massie, Robert Morley, Wilfrid Hyde-White, Anthony Dawson, Richard Wattis, Richard Dimbleby, Martin Miller, Millicent Martin, Toke Townley, Deering Wells, Bill Shine, Ivan Samson, Sebastian Saville",A shell-shocked World War II veteran with memory problems is accused of being an impostor by a former comrade.,7.1,1025,$ 615000,,,,23.0,8.0
tt0053008,Life in Danger,Life in Danger,1959,1959-09-06,"Crime, Drama",63,UK,English,Terry Bishop,"Malcolm Hulke, Eric Paice",Jack Parsons Productions,"Derren Nesbitt, Julie Hopkins, Howard Marion-Crawford, Victor Brooks, Jack Allen, Christopher Witty, Carmel McSharry, Mary Manson, Bruce Seton, Peter Swanwick, Bryan Coleman, Humphrey Lestocq, Richard Pearson, Celia Hewitt, Brian Rawlinson","The inhabitants of a small village, led by a war veteran, try to catch a vagrant, who they suspect to be an escaped mental patient.",6.4,143,,,,,10.0,
tt0053010,Lin Zexu,Lin Zexu,1959,1959,"Drama, History, War",102,China,Mandarin,"Fan Cen, Junli Zheng",Yuan Ye,Haiyan Film Studio,"Nan Deng, Zheng Gao, Fei Han, Yong Li, Qianli Qian, Yi Qin, Gerald Tannebaum, Tian Xia, Hua Yang, Dan Zhao",,6.2,101,,,,,3.0,
tt0053017,Non desiderare la donna d'altri,Lonelyhearts,1958,1958-12-01,Drama,100,USA,English,Vincent J. Donehue,"Dore Schary, Howard Teichmann",Dore Schary Productions,"Montgomery Clift, Robert Ryan, Myrna Loy, Dolores Hart, Maureen Stapleton, Jackie Coogan, Mike Kellin, Onslow Stevens, Frank Maxwell, Frank Overton, John Gallaudet, Don Washbrook, Johnny Washbrook, JB Welch, Mary Alan Hokanson","Eager for a job, journalist Adam White accepts the lowly position of columnist for the advice-giving section of the Chronicle but he often clashes with his cynical editor, Shrike.",6.7,1040,,,,,29.0,9.0
tt0053019,Lotna,Lotna,1959,1959-09-27,"Drama, War",90,Poland,Polish,Andrzej Wajda,"Andrzej Wajda, Wojciech Zukrowski",Kadr Cinematographic Unit,"Jerzy Pichelski, Adam Pawlikowski, Jerzy Moes, Mieczyslaw Loza, Bozena Kurowska, Bronislaw Dardzinski, Henryk Cudnowski, Adam Dzieszynski, Wieslaw Golas, Henryk Hunko, Tadeusz Kosudarski, Irena Malkiewicz, Artur Mlodnicki, Ludwik Pak, Roman Polanski","Poland, during the World War. Lotna is a magnificent specimen of Arabian horse, the pride of her owner, too old to actually ride her but to whom she remains faithful nevertheless. The ...",6.1,367,,,,,5.0,4.0
tt0053023,Luna di miele,Luna de miel,1959,1962-02-08,"Drama, Music",109,"UK, Spain","English, Spanish",Michael Powell,"Michael Powell, Luis Escobar",Cesáreo González Producciones Cinematográficas,"Anthony Steel, Ludmilla Tchérina, Antonio, Léonide Massine, Rosita Segovia, Carmen Rojas, José Nieto, Pastora Ruiz, Juan Carmona, María Clara Alcalá","Australian famer Kit Kelly and his new bride Anna are driving through Europe when they help a stranded motorist. They discover he is Antonio, a famous dancer. Upon learning that Anna was a ...",5.6,123,,,,,4.0,3.0
tt0053032,I magliari,I magliari,1959,1959-09-23,"Drama, Romance",119,"Italy, France","Italian, German",Francesco Rosi,"Suso Cecchi D'Amico, Francesco Rosi",Titanus,"Alberto Sordi, Belinda Lee, Renato Salvatori, Nino Vingelli, Aldo Giuffrè, Aldo Bufi Landi, Nino Di Napoli, Jacqueline Vandal, Josef Dahmen, Else Knott, Salvatore Cafiero, Carmine Ippolito, Pasquale Cennamo, Ubaldo Granata",Mario is in Hannover to work as a miner but after loosing his job he decides to go back to Italy. When Totonno steals his passport to avoid the police and later on he offers him a new job ...,6.7,434,,,,,3.0,7.0
tt0053033,Maigret e il caso Saint Fiacre,Maigret et l'affaire Saint-Fiacre,1959,1959-09-02,"Crime, Drama, Thriller",101,"France, Italy",French,Jean Delannoy,"Georges Simenon, Jean Delannoy",Cinétel,"Jean Gabin, Michel Auclair, Valentine Tessier, Jacques Morel, Michel Vitold, Gabrielle Fontan, Jean-Pierre Granval, Camille Guérini, Jacques Hilling, Micheline Luccioni, Jacques Marin, Armande Navarre, Marcel Pérès, Serge Rousseau, Hélène Tossy","Inspector Maigret is traveling to the French countryside to visit his friend, the duchess of Saint-Fiacre. She has received a letter recently stating that she will die soon. A few days ...",7.1,1085,,,$ 14666,,5.0,5.0
tt0053038,Make Mine a Million,Make Mine a Million,1959,1965-01-13,Comedy,81,UK,English,Lance Comfort,"Arthur Askey, Peter Blackmore",British Lion Films,"Arthur Askey, Sidney James, Dermot Walsh, Olga Lindo, Clive Morton, Sally Barnes, George Margo, Leigh Madison, Bernard Cribbins, Kenneth Connor, Lionel Murton, David Nettheim, Tom Gill, Bruce Seton, Richard Caldicot","Sid Gibson is a soap powder salesman who decides what he really needs is TV advertising. The problem is, he's absolutely broke. He calls upon his friend Arthur Ashton, who arranges to sneak...",6.3,103,,,,,10.0,1.0
tt0053039,Un maledetto imbroglio,Un maledetto imbroglio,1959,1960-06-23,"Crime, Drama, Mystery",115,Italy,Italian,Pietro Germi,"Alfredo Giannetti, Ennio De Concini",Riama Film,"Pietro Germi, Claudia Cardinale, Franco Fabrizi, Cristina Gaioni, Claudio Gora, Eleonora Rossi Drago, Saro Urzì, Nino Castelnuovo, Ildebrando Santafe, Peppino De Martino, Silla Bettini, Rosolino Bua, Loretta Capitoli, Nanda De Santis, Gianni Musy",A police detective and his team attempt to solve two crimes committed within a day of each other in neighboring apartment rooms.,7.5,956,,,,,7.0,7.0
tt0053041,L'uomo che ingannò la morte,The Man Who Could Cheat Death,1959,1959-11-30,"Drama, Horror, Sci-Fi",83,UK,English,Terence Fisher,"Jimmy Sangster, Barré Lyndon",Hammer Films,"Anton Diffring, Hazel Court, Christopher Lee, Arnold Marlé, Delphi Lawrence, Francis De Wolff",A centenarian artist and scientist in 1890 Paris maintains his youth and health by periodically replacing a gland with that of a living person.,6.3,1628,GBP 84000,,,,32.0,42.0
tt0053043,L'uomo che capiva le donne,The Man Who Understood Women,1959,1959-10-23,Comedy,105,USA,English,Nunnally Johnson,"Romain Gary, Nunnally Johnson",Twentieth Century Fox,"Leslie Caron, Henry Fonda, Cesare Danova, Myron McCormick, Marcel Dalio, Conrad Nagel, Edwin Jerome, Bern Hoffman, Harry Ellerbe, Frank Cady, Ben Astar","A producer is obsessed with turning his wife into a sexy star, ignoring her needs, and prompting her to return to France, where she becomes attracted to an attentive pilot, and ensuing a revenge plot by a jealous husband, that goes astray.",4.4,159,,,,,12.0,
tt0053044,Mister Browne contro l'Inghilterra,Carlton-Browne of the F.O.,1959,1960-04-11,Comedy,88,UK,English,"Roy Boulting, Jeffrey Dell","Jeffrey Dell, Roy Boulting",Charter Film Productions,"Terry-Thomas, Peter Sellers, Luciana Paluzzi, Ian Bannen, Thorley Walters, Raymond Huntley, Miles Malleson, John Le Mesurier, Marie Lohr, Kynaston Reeves, Ronald Adam, John Van Eyssen, Nicholas Parsons, Irene Handl, Harry Locke",A former British colony in dire need of economic aid tries to play the British against the Soviets in an attempt to secure economic aid from either side in return for political loyalty.,6.3,730,,,,,16.0,9.0
tt0053045,Imputazione omicidio,The Man in the Net,1959,1959-04-26,"Crime, Mystery",98,USA,English,Michael Curtiz,"Reginald Rose, Hugh Wheeler",Jaguar Productions,"Alan Ladd, Carolyn Jones, Diane Brewster, John Lupton, Charles McGraw, Tom Helmore, Betty Lou Holland, John Alexander, Edward Binns, Kathryn Givney, Barbara Beaird, Susan Gordon, Michael McGreevey, Charles Herbert, Steven Perry",A struggling artist in a small town becomes the prime suspect when his wife mysteriously disappears.,6.1,544,,,,,15.0,6.0
tt0053047,Ein Mann geht durch die Wand,Ein Mann geht durch die Wand,1959,1959-10-14,"Comedy, Fantasy, Romance",99,West Germany,German,Ladislao Vajda,"István Békeffy, Hans Jacoby",Kurt Ulrich Film GmbH,"Heinz Rühmann, Rudolf Vogel, Hubert von Meyerinck, Peter Vogel, Elfie Pertramer, Lina Carstens, Anita von Ow, Karl Lieffen, Rudolf Rhomberg, Ernst Fritz Fürbringer, Fritz Eckhardt, Hans Leibelt, Henry Vahl, Max Haufler, Michael Burk",Story of a man who out of frustration discovers that he has the ability to walk through walls.,6.8,266,,,,,2.0,3.0
tt0053050,Marie-Octobre,Marie-Octobre,1959,1959-04-24,"Drama, Mystery",90,France,French,Julien Duvivier,"Julien Duvivier, Jacques Robert",Abbey Films,"Danielle Darrieux, Bernard Blier, Robert Dalban, Paul Frankeur, Jeanne Fusier-Gir, Paul Guers, Daniel Ivernel, Paul Meurisse, Serge Reggiani, Noël Roquevert, Lino Ventura","Fifteen years after WWII, a group of ex-resistance fighters are brought together by Marie-Octobre, so that the former members of the network can finally relive one fateful night and find out who betrayed their murdered leader, Castille.",7.6,999,,,,,13.0,5.0
tt0053054,Il gioco dell'amore,The Mating Game,1959,1959-10-01,"Comedy, Romance",96,USA,English,George Marshall,"William Roberts, H.E. Bates",Metro-Goldwyn-Mayer (MGM),"Debbie Reynolds, Tony Randall, Paul Douglas, Fred Clark, Una Merkel, Philip Ober, Philip Coolidge, Charles Lane, Trevor Bardette, William Smith, Addison Powell, Rickey Murray, Donald Losby, Cheryl Bailey, Caryl Bailey",An uptight IRS agent is ordered to investigate a rural family in debt to the government...but the family - including lovely daughter Mariette - help him loosen up.,7.0,1357,$ 876000,,,,31.0,3.0
tt0053065,Nel mezzo della notte,Middle of the Night,1959,1959-05-20,Drama,118,USA,English,Delbert Mann,"Paddy Chayefsky, Paddy Chayefsky",Sudan Productions,"Kim Novak, Glenda Farrell, Jan Norris, Lee Grant, Effie Afton, Lee Philips, Fredric March, Edith Meiser, Joan Copeland, Martin Balsam, David Ford, Audrey Peters, Betty Walker, Albert Dekker, Rudy Bond","A widowed businessman becomes obsessed with one of his employees, the divorcée Betty Preisser.",7.2,1075,,,,,50.0,6.0
tt0053069,Vento di tempesta,The Miracle,1959,1960,Drama,121,USA,English,"Irving Rapper, Gordon Douglas","Karl Vollmöller, Frank Butler",Warner Bros.,"Carroll Baker, Roger Moore, Walter Slezak, Vittorio Gassman, Katina Paxinou, Dennis King, Gustavo Rojo, Isobel Elsom, Carlos Rivas, Torin Thatcher, Elspeth March, Daria Massey, Lester Matthews","During the Napoleonic era, in Spain, a young postulant falls in love with a handsome British soldier who is recovering with others of his regiment after being wounded. Before leaving, he ...",6.0,398,,,,,9.0,5.0
tt0053072,Missili sulla luna,Missile to the Moon,1958,1960-06-29,"Drama, Sci-Fi",78,USA,English,Richard E. Cunha,"H.E. Barrie, Vincent Fotre",Layton Film Productions Inc.,"Richard Travis, Cathy Downs, K.T. Stevens, Tommy Cook, Nina Bara, Gary Clarke, Michael Whalen, Laurie Mitchell, Leslie Parrish, Henry Hunter, Lee Roberts, Pat Mowry, Tania Velia, Sanita Pelkey, Lisa Simone","Escaped convicts Gary and Lon are caught hiding in a rocket by scientist Dirk Green, who forces them to pilot the ship to the moon. Dirk, who's secretly a moon being, wants to return to his...",3.9,985,$ 65000,,,,39.0,28.0
tt0053081,Il moralista,Il moralista,1959,1959-06-30,Comedy,120,Italy,Italian,Giorgio Bianchi,"Oreste Biancoli, Luciana Corda",Cinematografica Internazionale,"Alberto Sordi, Vittorio De Sica, Franco Fabrizi, Christiane Nielsen, Mara Berni, Maria Perschy, Piera Arico, Vincenzo Talarico, Ciccio Barbi, Anna Filippini, Lydia Simoneschi, Renzo Cesana, Mimo Billi, Leopoldo Trieste, Nando Angelini","Augustino works as the General Secretary of Social Morality Union and takes fight to all kinds of mundane vices - striptease, nudity in movies and commercials. He is incorrupt and ...",6.8,242,,,,,,1.0
tt0053084,Il ruggito del topo,The Mouse That Roared,1959,1959-07-17,Comedy,83,UK,"English, French",Jack Arnold,"Roger MacDougall, Stanley Mann",Highroad Productions,"Peter Sellers, Jean Seberg, William Hartnell, David Kossoff, Leo McKern, MacDonald Parke, Austin Willis, Timothy Bateson, Monte Landis, Alan Gifford, Colin Gordon, Harold Kasket","An impoverished backward nation declares a war on the United States of America, hoping to lose, but things don't go according to plan.",7.0,8007,$ 450000,,,,73.0,26.0
tt0053085,La mummia,The Mummy,1959,1959-09-25,"Adventure, Horror",86,UK,English,Terence Fisher,Jimmy Sangster,Hammer Films,"Peter Cushing, Christopher Lee, Yvonne Furneaux, Eddie Byrne, Felix Aylmer, Raymond Huntley, George Pastell, Michael Ripper, George Woodbridge, Harold Goodwin, Denis Shaw, Gerald Lawson, Willoughby Gray, John Stuart, David Browning","In 1895, British archaeologists find and open the tomb of Egyptian Princess Ananka with nefarious consequences.",6.8,7779,GBP 125000,,,,92.0,60.0
tt0053092,Le strage di Gotenhafen,Nacht fiel über Gotenhafen,1960,1960,"Drama, War",99,West Germany,German,Frank Wisbar,"Victor Schüller, Frank Wisbar",Deutsche Film Hansa,"Sonja Ziemann, Gunnar Möller, Erik Schumann, Brigitte Horney, Mady Rahl, Erich Dunskus, Willy Maertens, Edith Schultze-Westrum, Wolfgang Preiss, Tatjana Iwanow, Christine Mylius, Aranka Jaenke, Dietmar Schönherr, Georg Lehn, Hela Gruel","In 1945 with the advance of the red army millions of refugees fled from the east of Germany. The ""Wilhelm Gustloff"" loaded with 10,000 civilians and wounded soldiers was sank by a Soviet submarine in less than 55 minutes.",7.2,147,,,,,3.0,2.0
tt0053095,Al di là dell'orrore,Die Nackte und der Satan,1959,1959-07-24,"Horror, Sci-Fi",97,West Germany,German,Victor Trivas,Victor Trivas,Rapid Film,"Horst Frank, Karin Kernke, Helmut Schmid, Paul Dahlke, Dieter Eppler, Kurt Müller-Graf, Christiane Maybach, Michel Simon","A scientist invents a serum that keeps a dog's head alive after its body dies. When the scientist dies of a heart attack, his crazed assistant cuts off his head and, using the serum, keeps ...",5.4,564,,,,,34.0,29.0
tt0053100,Natürlich die Autofahrer,Natürlich die Autofahrer,1959,1959-08-20,Comedy,82,West Germany,German,Erich Engels,Gustav Kampendonk,Deutsche Film Hansa,"Heinz Erhardt, Maria Perschy, Erik Schumann, Ruth Stephan, Trude Herr, Margitta Scherr, Edith Hancke, Arne Madin, Ralf Wolter, Willy Maertens, Bob Iller, Hans Paetsch, Jöns Andersson, Klaus Behrendt, Peter Frankenfeld",Eberhard Dobermann is a widower and a policeman who loves to control the roads and let people pay fines. Even with his neighbour and friend Jutta Schmalbach he has no pity. Thus he cannot ...,6.4,338,,,,,2.0,2.0
tt0053102,La nave dei mostri,La nave de los monstruos,1960,1961,"Comedy, Sci-Fi, Horror",81,Mexico,Spanish,Rogelio A. González,"José María Fernández Unsáin, Alfredo Varela",Producciones Sotomayor,"Eulalio González, Ana Bertha Lepe, Lorena Velázquez, Consuelo Frank, Manuel Alvarado, Heberto Dávila Jr., Mario García 'Harapos', José Pardavé, Jesús Rodríguez Cárdenas",Two extraterrestrial women are sent on a mission by the regent of Venus to search for a male of another planet.,6.4,317,,,,,15.0,22.0
tt0053103,Stazione spaziale K-9,Nebo zovyot,1959,1959-09-12,"Adventure, Sci-Fi",77,Soviet Union,Russian,"Mikhail Karyukov, Aleksandr Kozyr","Mikhail Karyukov, Evgeniy Pomeshchikov",A.P. Dovzenko Filmstudio,"Ivan Pereverzev, Aleksandr Shvorin, Linda Barrett, Konstantin Bartashevich, Mikhail Belousov, Larysa Borysenko, Valentin Chernyak, Viktor Dobrovolsky, Frederick Farley, Sergey Filimonov, Mary Kannon, Taisiya Litvinenko, Lawrence Loben, Lev Lobov, Edd Perry",Two countries race to have the first successful landing on Mars.,4.5,712,,,,,21.0,17.0
tt0053104,Neel Akasher Neechey,Neel Akasher Neechey,1959,1959-02-20,Drama,133,India,Bengali,Mrinal Sen,"Gauri Prasanna Mazumder, Mrinal Sen",Hemanta Bela Productions,"Kali Bannerjee, Manju Dey, Smriti Biswas, Bikash Roy, Quo Lin An, Ajit Banerjee, Robin Banerjee, Sudhir Basu, Rasuraj Chakraborthy, Ajit Chatterjee, Priya Chatterjee, Chandi Chattopadhyay, Liu Chan Chin, Bhaskar Deb, Lee Chiu Fong","A poor Chinese hawker,Wang Lu sells his merchandise, China silk in the streets of Calcutta.",7.3,116,,,,,1.0,
tt0053106,La lettera non spedita,Neotpravlennoe pismo,1960,1961-02-02,"Adventure, Drama",96,Soviet Union,Russian,Mikhail Kalatozov,"Grigoriy Koltunov, Valeri Osipov",Mosfilm,"Innokentiy Smoktunovskiy, Tatyana Samoylova, Vasiliy Livanov, Evgeniy Urbanskiy, Galina Kozhakina",Four geologists search for diamonds in the wilderness of Siberia.,7.9,2960,,,,,19.0,43.0
tt0053108,Sacro e profano,Never So Few,1959,1959-12-07,"Drama, War",125,USA,English,John Sturges,"Millard Kaufman, Tom T. Chamales",Metro-Goldwyn-Mayer (MGM),"Frank Sinatra, Gina Lollobrigida, Peter Lawford, Steve McQueen, Richard Johnson, Paul Henreid, Brian Donlevy, Dean Jones, Charles Bronson, Philip Ahn, Robert Bray, Kipp Hamilton, John Hoyt, Whit Bissell, Richard Lupino","During WW2, the American OSS mounts covert operations with the native Kachin against the Japanese army in the jungles of Burma.",5.9,2819,$ 3480000,,,,39.0,18.0
tt0053109,Gangster amore e... una Ferrari,Never Steal Anything Small,1959,1959-04-12,"Comedy, Drama, Musical",94,USA,English,Charles Lederer,"Maxwell Anderson, Charles Lederer",Universal International Pictures (UI),"James Cagney, Shirley Jones, Roger Smith, Cara Williams, Nehemiah Persoff, Royal Dano, Anthony Caruso, Horace McMahon, Virginia Vincent, Jack Albertson, Robert J. Wilke, Herbie Faye, Billy M. Greene, Barry Russo, Jack Orrison","Jake MacIllaney will do just about anything to win the presidential election of longshoreman union Local 26. When he encounters young upright attorney Dan Cabot and Cabot's attractive wife,...",6.2,253,,,,,10.0,4.0
tt0053111,Il secondo fratello,Nianchan,1959,1959-10-28,Drama,101,Japan,Japanese,Shôhei Imamura,"Ichirô Ikeda, Shôhei Imamura",Nikkatsu,"Hiroyuki Nagato, Kayo Matsuo, Takeshi Okimura, Akiko Maeda, Kô Nishimura, Yoshio Ômori, Taiji Tonoyama, Shinsuke Ashida, Tanie Kitabayashi, Hamae Enoki, Hideo Fukuhara, Makoto Fukumoto, Jun Hamamura, Michio Hino, Jun Hongô",,6.9,195,,,,,3.0,7.0
